julian,year,month,day,id,z,proc,lat,lon,date
728122,1993,7,12,3859,83,Tmax,37.299999,-81.216667,1993-07-12
728123,1993,7,13,3859,91,Tmax,37.299999,-81.216667,1993-07-13
728124,1993,7,14,3859,83,Tmax,37.299999,-81.216667,1993-07-14
728125,1993,7,15,3859,82,Tmax,37.299999,-81.216667,1993-07-15
728126,1993,7,16,3859,80,Tmax,37.299999,-81.216667,1993-07-16
728127,1993,7,17,3859,81,Tmax,37.299999,-81.216667,1993-07-17
728128,1993,7,18,3859,84,Tmax,37.299999,-81.216667,1993-07-18
728129,1993,7,19,3859,84,Tmax,37.299999,-81.216667,1993-07-19
728130,1993,7,20,3859,82,Tmax,37.299999,-81.216667,1993-07-20
728131,1993,7,21,3859,86,Tmax,37.299999,-81.216667,1993-07-21
728132,1993,7,22,3859,82,Tmax,37.299999,-81.216667,1993-07-22
728133,1993,7,23,3859,83,Tmax,37.299999,-81.216667,1993-07-23
728134,1993,7,24,3859,89,Tmax,37.299999,-81.216667,1993-07-24
728135,1993,7,25,3859,88,Tmax,37.299999,-81.216667,1993-07-25
728136,1993,7,26,3859,91,Tmax,37.299999,-81.216667,1993-07-26
728137,1993,7,27,3859,85,Tmax,37.299999,-81.216667,1993-07-27
728138,1993,7,28,3859,90,Tmax,37.299999,-81.216667,1993-07-28
728139,1993,7,29,3859,83,Tmax,37.299999,-81.216667,1993-07-29
728140,1993,7,30,3859,75,Tmax,37.299999,-81.216667,1993-07-30
728141,1993,7,31,3859,78,Tmax,37.299999,-81.216667,1993-07-31
728111,1993,7,1,3860,84,Tmax,38.366665000000005,-82.550003,1993-07-01
728112,1993,7,2,3860,89,Tmax,38.366665000000005,-82.550003,1993-07-02
728113,1993,7,3,3860,88,Tmax,38.366665000000005,-82.550003,1993-07-03
728114,1993,7,4,3860,89,Tmax,38.366665000000005,-82.550003,1993-07-04
728115,1993,7,5,3860,94,Tmax,38.366665000000005,-82.550003,1993-07-05
728116,1993,7,6,3860,91,Tmax,38.366665000000005,-82.550003,1993-07-06
728117,1993,7,7,3860,93,Tmax,38.366665000000005,-82.550003,1993-07-07
728118,1993,7,8,3860,94,Tmax,38.366665000000005,-82.550003,1993-07-08
728119,1993,7,9,3860,96,Tmax,38.366665000000005,-82.550003,1993-07-09
728120,1993,7,10,3860,94,Tmax,38.366665000000005,-82.550003,1993-07-10
728121,1993,7,11,3860,91,Tmax,38.366665000000005,-82.550003,1993-07-11
728122,1993,7,12,3860,87,Tmax,38.366665000000005,-82.550003,1993-07-12
728123,1993,7,13,3860,92,Tmax,38.366665000000005,-82.550003,1993-07-13
728124,1993,7,14,3860,87,Tmax,38.366665000000005,-82.550003,1993-07-14
728125,1993,7,15,3860,80,Tmax,38.366665000000005,-82.550003,1993-07-15
728126,1993,7,16,3860,88,Tmax,38.366665000000005,-82.550003,1993-07-16
728127,1993,7,17,3860,87,Tmax,38.366665000000005,-82.550003,1993-07-17
728128,1993,7,18,3860,89,Tmax,38.366665000000005,-82.550003,1993-07-18
728129,1993,7,19,3860,91,Tmax,38.366665000000005,-82.550003,1993-07-19
728130,1993,7,20,3860,90,Tmax,38.366665000000005,-82.550003,1993-07-20
728131,1993,7,21,3860,89,Tmax,38.366665000000005,-82.550003,1993-07-21
728132,1993,7,22,3860,86,Tmax,38.366665000000005,-82.550003,1993-07-22
728133,1993,7,23,3860,87,Tmax,38.366665000000005,-82.550003,1993-07-23
728134,1993,7,24,3860,90,Tmax,38.366665000000005,-82.550003,1993-07-24
728135,1993,7,25,3860,97,Tmax,38.366665000000005,-82.550003,1993-07-25
728136,1993,7,26,3860,96,Tmax,38.366665000000005,-82.550003,1993-07-26
728137,1993,7,27,3860,91,Tmax,38.366665000000005,-82.550003,1993-07-27
728138,1993,7,28,3860,96,Tmax,38.366665000000005,-82.550003,1993-07-28
728139,1993,7,29,3860,85,Tmax,38.366665000000005,-82.550003,1993-07-29
728140,1993,7,30,3860,82,Tmax,38.366665000000005,-82.550003,1993-07-30
728141,1993,7,31,3860,86,Tmax,38.366665000000005,-82.550003,1993-07-31
728111,1993,7,1,3870,95,Tmax,34.900002,-82.216667,1993-07-01
728112,1993,7,2,3870,96,Tmax,34.900002,-82.216667,1993-07-02
728113,1993,7,3,3870,98,Tmax,34.900002,-82.216667,1993-07-03
728114,1993,7,4,3870,100,Tmax,34.900002,-82.216667,1993-07-04
728115,1993,7,5,3870,98,Tmax,34.900002,-82.216667,1993-07-05
728116,1993,7,6,3870,100,Tmax,34.900002,-82.216667,1993-07-06
728117,1993,7,7,3870,100,Tmax,34.900002,-82.216667,1993-07-07
728118,1993,7,8,3870,99,Tmax,34.900002,-82.216667,1993-07-08
728119,1993,7,9,3870,100,Tmax,34.900002,-82.216667,1993-07-09
728120,1993,7,10,3870,99,Tmax,34.900002,-82.216667,1993-07-10
728121,1993,7,11,3870,98,Tmax,34.900002,-82.216667,1993-07-11
728122,1993,7,12,3870,99,Tmax,34.900002,-82.216667,1993-07-12
728123,1993,7,13,3870,97,Tmax,34.900002,-82.216667,1993-07-13
728124,1993,7,14,3870,96,Tmax,34.900002,-82.216667,1993-07-14
728125,1993,7,15,3870,97,Tmax,34.900002,-82.216667,1993-07-15
728126,1993,7,16,3870,95,Tmax,34.900002,-82.216667,1993-07-16
728127,1993,7,17,3870,98,Tmax,34.900002,-82.216667,1993-07-17
728128,1993,7,18,3870,96,Tmax,34.900002,-82.216667,1993-07-18
728129,1993,7,19,3870,96,Tmax,34.900002,-82.216667,1993-07-19
728130,1993,7,20,3870,96,Tmax,34.900002,-82.216667,1993-07-20
728131,1993,7,21,3870,96,Tmax,34.900002,-82.216667,1993-07-21
728132,1993,7,22,3870,97,Tmax,34.900002,-82.216667,1993-07-22
728133,1993,7,23,3870,94,Tmax,34.900002,-82.216667,1993-07-23
728134,1993,7,24,3870,93,Tmax,34.900002,-82.216667,1993-07-24
728135,1993,7,25,3870,96,Tmax,34.900002,-82.216667,1993-07-25
728136,1993,7,26,3870,91,Tmax,34.900002,-82.216667,1993-07-26
728137,1993,7,27,3870,99,Tmax,34.900002,-82.216667,1993-07-27
728138,1993,7,28,3870,101,Tmax,34.900002,-82.216667,1993-07-28
728139,1993,7,29,3870,100,Tmax,34.900002,-82.216667,1993-07-29
728140,1993,7,30,3870,90,Tmax,34.900002,-82.216667,1993-07-30
728141,1993,7,31,3870,91,Tmax,34.900002,-82.216667,1993-07-31
728111,1993,7,1,3872,83,Tmax,37.783333,-81.11666899999999,1993-07-01
728112,1993,7,2,3872,81,Tmax,37.783333,-81.11666899999999,1993-07-02
728113,1993,7,3,3872,80,Tmax,37.783333,-81.11666899999999,1993-07-03
728114,1993,7,4,3872,84,Tmax,37.783333,-81.11666899999999,1993-07-04
728115,1993,7,5,3872,89,Tmax,37.783333,-81.11666899999999,1993-07-05
728116,1993,7,6,3872,86,Tmax,37.783333,-81.11666899999999,1993-07-06
728117,1993,7,7,3872,88,Tmax,37.783333,-81.11666899999999,1993-07-07
728118,1993,7,8,3872,88,Tmax,37.783333,-81.11666899999999,1993-07-08
728119,1993,7,9,3872,91,Tmax,37.783333,-81.11666899999999,1993-07-09
728120,1993,7,10,3872,86,Tmax,37.783333,-81.11666899999999,1993-07-10
728121,1993,7,11,3872,87,Tmax,37.783333,-81.11666899999999,1993-07-11
728122,1993,7,12,3872,80,Tmax,37.783333,-81.11666899999999,1993-07-12
728123,1993,7,13,3872,86,Tmax,37.783333,-81.11666899999999,1993-07-13
728124,1993,7,14,3872,84,Tmax,37.783333,-81.11666899999999,1993-07-14
728125,1993,7,15,3872,81,Tmax,37.783333,-81.11666899999999,1993-07-15
728126,1993,7,16,3872,83,Tmax,37.783333,-81.11666899999999,1993-07-16
728127,1993,7,17,3872,83,Tmax,37.783333,-81.11666899999999,1993-07-17
728128,1993,7,18,3872,86,Tmax,37.783333,-81.11666899999999,1993-07-18
728129,1993,7,19,3872,83,Tmax,37.783333,-81.11666899999999,1993-07-19
728130,1993,7,20,3872,81,Tmax,37.783333,-81.11666899999999,1993-07-20
728131,1993,7,21,3872,85,Tmax,37.783333,-81.11666899999999,1993-07-21
728132,1993,7,22,3872,80,Tmax,37.783333,-81.11666899999999,1993-07-22
728133,1993,7,23,3872,86,Tmax,37.783333,-81.11666899999999,1993-07-23
728134,1993,7,24,3872,88,Tmax,37.783333,-81.11666899999999,1993-07-24
728135,1993,7,25,3872,90,Tmax,37.783333,-81.11666899999999,1993-07-25
728136,1993,7,26,3872,91,Tmax,37.783333,-81.11666899999999,1993-07-26
728137,1993,7,27,3872,89,Tmax,37.783333,-81.11666899999999,1993-07-27
728138,1993,7,28,3872,92,Tmax,37.783333,-81.11666899999999,1993-07-28
728139,1993,7,29,3872,83,Tmax,37.783333,-81.11666899999999,1993-07-29
728140,1993,7,30,3872,78,Tmax,37.783333,-81.11666899999999,1993-07-30
728141,1993,7,31,3872,77,Tmax,37.783333,-81.11666899999999,1993-07-31
728111,1993,7,1,3881,91,Tmax,32.900002,-87.25,1993-07-01
728112,1993,7,2,3881,92,Tmax,32.900002,-87.25,1993-07-02
728113,1993,7,3,3881,92,Tmax,32.900002,-87.25,1993-07-03
728114,1993,7,4,3881,92,Tmax,32.900002,-87.25,1993-07-04
728115,1993,7,5,3881,93,Tmax,32.900002,-87.25,1993-07-05
728116,1993,7,6,3881,94,Tmax,32.900002,-87.25,1993-07-06
728117,1993,7,7,3881,94,Tmax,32.900002,-87.25,1993-07-07
728118,1993,7,8,3881,92,Tmax,32.900002,-87.25,1993-07-08
728119,1993,7,9,3881,90,Tmax,32.900002,-87.25,1993-07-09
728120,1993,7,10,3881,91,Tmax,32.900002,-87.25,1993-07-10
728121,1993,7,11,3881,89,Tmax,32.900002,-87.25,1993-07-11
728122,1993,7,12,3881,85,Tmax,32.900002,-87.25,1993-07-12
728123,1993,7,13,3881,90,Tmax,32.900002,-87.25,1993-07-13
728124,1993,7,14,3881,90,Tmax,32.900002,-87.25,1993-07-14
728125,1993,7,15,3881,92,Tmax,32.900002,-87.25,1993-07-15
728126,1993,7,16,3881,95,Tmax,32.900002,-87.25,1993-07-16
728127,1993,7,17,3881,95,Tmax,32.900002,-87.25,1993-07-17
728128,1993,7,18,3881,96,Tmax,32.900002,-87.25,1993-07-18
728129,1993,7,19,3881,95,Tmax,32.900002,-87.25,1993-07-19
728130,1993,7,20,3881,97,Tmax,32.900002,-87.25,1993-07-20
728131,1993,7,21,3881,98,Tmax,32.900002,-87.25,1993-07-21
728132,1993,7,22,3881,98,Tmax,32.900002,-87.25,1993-07-22
728133,1993,7,23,3881,98,Tmax,32.900002,-87.25,1993-07-23
728134,1993,7,24,3881,94,Tmax,32.900002,-87.25,1993-07-24
728135,1993,7,25,3881,94,Tmax,32.900002,-87.25,1993-07-25
728136,1993,7,26,3881,97,Tmax,32.900002,-87.25,1993-07-26
728137,1993,7,27,3881,98,Tmax,32.900002,-87.25,1993-07-27
728138,1993,7,28,3881,98,Tmax,32.900002,-87.25,1993-07-28
728139,1993,7,29,3881,95,Tmax,32.900002,-87.25,1993-07-29
728140,1993,7,30,3881,94,Tmax,32.900002,-87.25,1993-07-30
728141,1993,7,31,3881,93,Tmax,32.900002,-87.25,1993-07-31
728111,1993,7,1,3889,88,Tmax,37.599998,-83.316666,1993-07-01
728112,1993,7,2,3889,88,Tmax,37.599998,-83.316666,1993-07-02
728113,1993,7,3,3889,90,Tmax,37.599998,-83.316666,1993-07-03
728114,1993,7,4,3889,92,Tmax,37.599998,-83.316666,1993-07-04
728115,1993,7,5,3889,94,Tmax,37.599998,-83.316666,1993-07-05
728116,1993,7,6,3889,92,Tmax,37.599998,-83.316666,1993-07-06
728117,1993,7,7,3889,94,Tmax,37.599998,-83.316666,1993-07-07
728118,1993,7,8,3889,95,Tmax,37.599998,-83.316666,1993-07-08
728119,1993,7,9,3889,96,Tmax,37.599998,-83.316666,1993-07-09
728120,1993,7,10,3889,94,Tmax,37.599998,-83.316666,1993-07-10
728121,1993,7,11,3889,92,Tmax,37.599998,-83.316666,1993-07-11
728122,1993,7,12,3889,88,Tmax,37.599998,-83.316666,1993-07-12
728123,1993,7,13,3889,90,Tmax,37.599998,-83.316666,1993-07-13
728124,1993,7,14,3889,91,Tmax,37.599998,-83.316666,1993-07-14
728125,1993,7,15,3889,87,Tmax,37.599998,-83.316666,1993-07-15
728126,1993,7,16,3889,85,Tmax,37.599998,-83.316666,1993-07-16
728127,1993,7,17,3889,87,Tmax,37.599998,-83.316666,1993-07-17
728128,1993,7,18,3889,90,Tmax,37.599998,-83.316666,1993-07-18
728129,1993,7,19,3889,89,Tmax,37.599998,-83.316666,1993-07-19
728130,1993,7,20,3889,89,Tmax,37.599998,-83.316666,1993-07-20
728131,1993,7,21,3889,91,Tmax,37.599998,-83.316666,1993-07-21
728132,1993,7,22,3889,85,Tmax,37.599998,-83.316666,1993-07-22
728133,1993,7,23,3889,89,Tmax,37.599998,-83.316666,1993-07-23
728134,1993,7,24,3889,90,Tmax,37.599998,-83.316666,1993-07-24
728135,1993,7,25,3889,97,Tmax,37.599998,-83.316666,1993-07-25
728136,1993,7,26,3889,97,Tmax,37.599998,-83.316666,1993-07-26
728137,1993,7,27,3889,91,Tmax,37.599998,-83.316666,1993-07-27
728138,1993,7,28,3889,94,Tmax,37.599998,-83.316666,1993-07-28
728139,1993,7,29,3889,85,Tmax,37.599998,-83.316666,1993-07-29
728140,1993,7,30,3889,82,Tmax,37.599998,-83.316666,1993-07-30
728141,1993,7,31,3889,84,Tmax,37.599998,-83.316666,1993-07-31
728111,1993,7,1,3919,98,Tmax,38.816666,-97.566666,1993-07-01
728112,1993,7,2,3919,90,Tmax,38.816666,-97.566666,1993-07-02
728113,1993,7,3,3919,95,Tmax,38.816666,-97.566666,1993-07-03
728114,1993,7,4,3919,88,Tmax,38.816666,-97.566666,1993-07-04
728115,1993,7,5,3919,84,Tmax,38.816666,-97.566666,1993-07-05
728116,1993,7,6,3919,78,Tmax,38.816666,-97.566666,1993-07-06
728117,1993,7,7,3919,88,Tmax,38.816666,-97.566666,1993-07-07
728118,1993,7,8,3919,92,Tmax,38.816666,-97.566666,1993-07-08
728119,1993,7,9,3919,86,Tmax,38.816666,-97.566666,1993-07-09
728120,1993,7,10,3919,97,Tmax,38.816666,-97.566666,1993-07-10
728121,1993,7,11,3919,81,Tmax,38.816666,-97.566666,1993-07-11
728122,1993,7,12,3919,87,Tmax,38.816666,-97.566666,1993-07-12
728123,1993,7,13,3919,94,Tmax,38.816666,-97.566666,1993-07-13
728124,1993,7,14,3919,77,Tmax,38.816666,-97.566666,1993-07-14
728125,1993,7,15,3919,85,Tmax,38.816666,-97.566666,1993-07-15
728126,1993,7,16,3919,94,Tmax,38.816666,-97.566666,1993-07-16
728127,1993,7,17,3919,96,Tmax,38.816666,-97.566666,1993-07-17
728128,1993,7,18,3919,83,Tmax,38.816666,-97.566666,1993-07-18
728129,1993,7,19,3919,85,Tmax,38.816666,-97.566666,1993-07-19
728130,1993,7,20,3919,89,Tmax,38.816666,-97.566666,1993-07-20
728131,1993,7,21,3919,83,Tmax,38.816666,-97.566666,1993-07-21
728132,1993,7,22,3919,97,Tmax,38.816666,-97.566666,1993-07-22
728133,1993,7,23,3919,100,Tmax,38.816666,-97.566666,1993-07-23
728134,1993,7,24,3919,102,Tmax,38.816666,-97.566666,1993-07-24
728135,1993,7,25,3919,91,Tmax,38.816666,-97.566666,1993-07-25
728136,1993,7,26,3919,97,Tmax,38.816666,-97.566666,1993-07-26
728137,1993,7,27,3919,95,Tmax,38.816666,-97.566666,1993-07-27
728138,1993,7,28,3919,90,Tmax,38.816666,-97.566666,1993-07-28
728139,1993,7,29,3919,94,Tmax,38.816666,-97.566666,1993-07-29
728140,1993,7,30,3919,104,Tmax,38.816666,-97.566666,1993-07-30
728141,1993,7,31,3919,105,Tmax,38.816666,-97.566666,1993-07-31
728111,1993,7,1,3927,94,Tmax,32.833332,-97.050003,1993-07-01
728112,1993,7,2,3927,93,Tmax,32.833332,-97.050003,1993-07-02
728113,1993,7,3,3927,95,Tmax,32.833332,-97.050003,1993-07-03
728114,1993,7,4,3927,94,Tmax,32.833332,-97.050003,1993-07-04
728115,1993,7,5,3927,94,Tmax,32.833332,-97.050003,1993-07-05
728116,1993,7,6,3927,96,Tmax,32.833332,-97.050003,1993-07-06
728117,1993,7,7,3927,96,Tmax,32.833332,-97.050003,1993-07-07
728118,1993,7,8,3927,95,Tmax,32.833332,-97.050003,1993-07-08
728119,1993,7,9,3927,96,Tmax,32.833332,-97.050003,1993-07-09
728120,1993,7,10,3927,94,Tmax,32.833332,-97.050003,1993-07-10
728121,1993,7,11,3927,97,Tmax,32.833332,-97.050003,1993-07-11
728122,1993,7,12,3927,96,Tmax,32.833332,-97.050003,1993-07-12
728123,1993,7,13,3927,96,Tmax,32.833332,-97.050003,1993-07-13
728124,1993,7,14,3927,95,Tmax,32.833332,-97.050003,1993-07-14
728125,1993,7,15,3927,97,Tmax,32.833332,-97.050003,1993-07-15
728126,1993,7,16,3927,97,Tmax,32.833332,-97.050003,1993-07-16
728127,1993,7,17,3927,96,Tmax,32.833332,-97.050003,1993-07-17
728128,1993,7,18,3927,99,Tmax,32.833332,-97.050003,1993-07-18
728129,1993,7,19,3927,97,Tmax,32.833332,-97.050003,1993-07-19
728130,1993,7,20,3927,97,Tmax,32.833332,-97.050003,1993-07-20
728131,1993,7,21,3927,98,Tmax,32.833332,-97.050003,1993-07-21
728132,1993,7,22,3927,98,Tmax,32.833332,-97.050003,1993-07-22
728133,1993,7,23,3927,99,Tmax,32.833332,-97.050003,1993-07-23
728134,1993,7,24,3927,101,Tmax,32.833332,-97.050003,1993-07-24
728135,1993,7,25,3927,101,Tmax,32.833332,-97.050003,1993-07-25
728136,1993,7,26,3927,101,Tmax,32.833332,-97.050003,1993-07-26
728137,1993,7,27,3927,100,Tmax,32.833332,-97.050003,1993-07-27
728138,1993,7,28,3927,101,Tmax,32.833332,-97.050003,1993-07-28
728139,1993,7,29,3927,102,Tmax,32.833332,-97.050003,1993-07-29
728140,1993,7,30,3927,103,Tmax,32.833332,-97.050003,1993-07-30
728141,1993,7,31,3927,103,Tmax,32.833332,-97.050003,1993-07-31
728111,1993,7,1,3928,90,Tmax,37.650002,-97.433334,1993-07-01
728112,1993,7,2,3928,93,Tmax,37.650002,-97.433334,1993-07-02
728113,1993,7,3,3928,91,Tmax,37.650002,-97.433334,1993-07-03
728114,1993,7,4,3928,87,Tmax,37.650002,-97.433334,1993-07-04
728115,1993,7,5,3928,89,Tmax,37.650002,-97.433334,1993-07-05
728116,1993,7,6,3928,79,Tmax,37.650002,-97.433334,1993-07-06
728117,1993,7,7,3928,85,Tmax,37.650002,-97.433334,1993-07-07
728118,1993,7,8,3928,91,Tmax,37.650002,-97.433334,1993-07-08
728119,1993,7,9,3928,91,Tmax,37.650002,-97.433334,1993-07-09
728120,1993,7,10,3928,94,Tmax,37.650002,-97.433334,1993-07-10
728121,1993,7,11,3928,88,Tmax,37.650002,-97.433334,1993-07-11
728122,1993,7,12,3928,84,Tmax,37.650002,-97.433334,1993-07-12
728123,1993,7,13,3928,89,Tmax,37.650002,-97.433334,1993-07-13
728124,1993,7,14,3928,80,Tmax,37.650002,-97.433334,1993-07-14
728125,1993,7,15,3928,86,Tmax,37.650002,-97.433334,1993-07-15
728126,1993,7,16,3928,92,Tmax,37.650002,-97.433334,1993-07-16
728127,1993,7,17,3928,93,Tmax,37.650002,-97.433334,1993-07-17
728128,1993,7,18,3928,88,Tmax,37.650002,-97.433334,1993-07-18
728129,1993,7,19,3928,87,Tmax,37.650002,-97.433334,1993-07-19
728130,1993,7,20,3928,93,Tmax,37.650002,-97.433334,1993-07-20
728131,1993,7,21,3928,93,Tmax,37.650002,-97.433334,1993-07-21
728132,1993,7,22,3928,95,Tmax,37.650002,-97.433334,1993-07-22
728133,1993,7,23,3928,98,Tmax,37.650002,-97.433334,1993-07-23
728134,1993,7,24,3928,99,Tmax,37.650002,-97.433334,1993-07-24
728135,1993,7,25,3928,93,Tmax,37.650002,-97.433334,1993-07-25
728136,1993,7,26,3928,96,Tmax,37.650002,-97.433334,1993-07-26
728137,1993,7,27,3928,99,Tmax,37.650002,-97.433334,1993-07-27
728138,1993,7,28,3928,90,Tmax,37.650002,-97.433334,1993-07-28
728139,1993,7,29,3928,94,Tmax,37.650002,-97.433334,1993-07-29
728140,1993,7,30,3928,101,Tmax,37.650002,-97.433334,1993-07-30
728141,1993,7,31,3928,104,Tmax,37.650002,-97.433334,1993-07-31
728111,1993,7,1,3935,93,Tmax,37.233334,-89.566666,1993-07-01
728112,1993,7,2,3935,93,Tmax,37.233334,-89.566666,1993-07-02
728113,1993,7,3,3935,95,Tmax,37.233334,-89.566666,1993-07-03
728114,1993,7,4,3935,94,Tmax,37.233334,-89.566666,1993-07-04
728115,1993,7,5,3935,94,Tmax,37.233334,-89.566666,1993-07-05
728116,1993,7,6,3935,93,Tmax,37.233334,-89.566666,1993-07-06
728117,1993,7,7,3935,94,Tmax,37.233334,-89.566666,1993-07-07
728118,1993,7,8,3935,97,Tmax,37.233334,-89.566666,1993-07-08
728119,1993,7,9,3935,96,Tmax,37.233334,-89.566666,1993-07-09
728120,1993,7,10,3935,96,Tmax,37.233334,-89.566666,1993-07-10
728121,1993,7,11,3935,95,Tmax,37.233334,-89.566666,1993-07-11
728122,1993,7,12,3935,93,Tmax,37.233334,-89.566666,1993-07-12
728123,1993,7,13,3935,94,Tmax,37.233334,-89.566666,1993-07-13
728124,1993,7,14,3935,90,Tmax,37.233334,-89.566666,1993-07-14
728125,1993,7,15,3935,91,Tmax,37.233334,-89.566666,1993-07-15
728126,1993,7,16,3935,94,Tmax,37.233334,-89.566666,1993-07-16
728127,1993,7,17,3935,97,Tmax,37.233334,-89.566666,1993-07-17
728128,1993,7,18,3935,97,Tmax,37.233334,-89.566666,1993-07-18
728129,1993,7,19,3935,94,Tmax,37.233334,-89.566666,1993-07-19
728130,1993,7,20,3935,93,Tmax,37.233334,-89.566666,1993-07-20
728131,1993,7,21,3935,89,Tmax,37.233334,-89.566666,1993-07-21
728132,1993,7,22,3935,86,Tmax,37.233334,-89.566666,1993-07-22
728133,1993,7,23,3935,90,Tmax,37.233334,-89.566666,1993-07-23
728134,1993,7,24,3935,95,Tmax,37.233334,-89.566666,1993-07-24
728135,1993,7,25,3935,96,Tmax,37.233334,-89.566666,1993-07-25
728136,1993,7,26,3935,97,Tmax,37.233334,-89.566666,1993-07-26
728137,1993,7,27,3935,99,Tmax,37.233334,-89.566666,1993-07-27
728138,1993,7,28,3935,100,Tmax,37.233334,-89.566666,1993-07-28
728139,1993,7,29,3935,89,Tmax,37.233334,-89.566666,1993-07-29
728140,1993,7,30,3935,89,Tmax,37.233334,-89.566666,1993-07-30
728141,1993,7,31,3935,90,Tmax,37.233334,-89.566666,1993-07-31
728111,1993,7,1,3940,91,Tmax,32.316666,-90.083336,1993-07-01
728112,1993,7,2,3940,93,Tmax,32.316666,-90.083336,1993-07-02
728113,1993,7,3,3940,95,Tmax,32.316666,-90.083336,1993-07-03
728114,1993,7,4,3940,92,Tmax,32.316666,-90.083336,1993-07-04
728115,1993,7,5,3940,92,Tmax,32.316666,-90.083336,1993-07-05
728116,1993,7,6,3940,93,Tmax,32.316666,-90.083336,1993-07-06
728117,1993,7,7,3940,94,Tmax,32.316666,-90.083336,1993-07-07
728118,1993,7,8,3940,95,Tmax,32.316666,-90.083336,1993-07-08
728119,1993,7,9,3940,92,Tmax,32.316666,-90.083336,1993-07-09
728120,1993,7,10,3940,88,Tmax,32.316666,-90.083336,1993-07-10
728121,1993,7,11,3940,77,Tmax,32.316666,-90.083336,1993-07-11
728122,1993,7,12,3940,82,Tmax,32.316666,-90.083336,1993-07-12
728123,1993,7,13,3940,89,Tmax,32.316666,-90.083336,1993-07-13
728124,1993,7,14,3940,85,Tmax,32.316666,-90.083336,1993-07-14
728125,1993,7,15,3940,91,Tmax,32.316666,-90.083336,1993-07-15
728126,1993,7,16,3940,90,Tmax,32.316666,-90.083336,1993-07-16
728127,1993,7,17,3940,92,Tmax,32.316666,-90.083336,1993-07-17
728128,1993,7,18,3940,93,Tmax,32.316666,-90.083336,1993-07-18
728129,1993,7,19,3940,93,Tmax,32.316666,-90.083336,1993-07-19
728130,1993,7,20,3940,95,Tmax,32.316666,-90.083336,1993-07-20
728131,1993,7,21,3940,93,Tmax,32.316666,-90.083336,1993-07-21
728132,1993,7,22,3940,94,Tmax,32.316666,-90.083336,1993-07-22
728133,1993,7,23,3940,93,Tmax,32.316666,-90.083336,1993-07-23
728134,1993,7,24,3940,93,Tmax,32.316666,-90.083336,1993-07-24
728135,1993,7,25,3940,95,Tmax,32.316666,-90.083336,1993-07-25
728136,1993,7,26,3940,96,Tmax,32.316666,-90.083336,1993-07-26
728137,1993,7,27,3940,96,Tmax,32.316666,-90.083336,1993-07-27
728138,1993,7,28,3940,96,Tmax,32.316666,-90.083336,1993-07-28
728139,1993,7,29,3940,96,Tmax,32.316666,-90.083336,1993-07-29
728140,1993,7,30,3940,94,Tmax,32.316666,-90.083336,1993-07-30
728141,1993,7,31,3940,96,Tmax,32.316666,-90.083336,1993-07-31
728111,1993,7,1,3945,84,Tmax,38.816666,-92.216667,1993-07-01
728112,1993,7,2,3945,86,Tmax,38.816666,-92.216667,1993-07-02
728113,1993,7,3,3945,88,Tmax,38.816666,-92.216667,1993-07-03
728114,1993,7,4,3945,89,Tmax,38.816666,-92.216667,1993-07-04
728115,1993,7,5,3945,81,Tmax,38.816666,-92.216667,1993-07-05
728116,1993,7,6,3945,80,Tmax,38.816666,-92.216667,1993-07-06
728117,1993,7,7,3945,81,Tmax,38.816666,-92.216667,1993-07-07
728118,1993,7,8,3945,88,Tmax,38.816666,-92.216667,1993-07-08
728119,1993,7,9,3945,89,Tmax,38.816666,-92.216667,1993-07-09
728120,1993,7,10,3945,89,Tmax,38.816666,-92.216667,1993-07-10
728121,1993,7,11,3945,87,Tmax,38.816666,-92.216667,1993-07-11
728122,1993,7,12,3945,85,Tmax,38.816666,-92.216667,1993-07-12
728123,1993,7,13,3945,88,Tmax,38.816666,-92.216667,1993-07-13
728124,1993,7,14,3945,78,Tmax,38.816666,-92.216667,1993-07-14
